county_name,block_id,cbg_id,Coop
Clay,280259502002054,280259502002,4-County EPA
Clay,280259502002056,280259502002,4-County EPA
Clay,280259502002057,280259502002,4-County EPA
Clay,280259502002058,280259502002,4-County EPA
Clay,280259502002059,280259502002,4-County EPA
Clay,280259502002060,280259502002,4-County EPA
Clay,280259502002061,280259502002,4-County EPA
Clay,280259502002062,280259502002,4-County EPA
Clay,280259502002064,280259502002,4-County EPA
Clay,280259502002065,280259502002,4-County EPA
Clay,280259502002067,280259502002,4-County EPA
Clay,280259502002072,280259502002,4-County EPA
Clay,280259502002073,280259502002,4-County EPA
Clay,280259502002074,280259502002,4-County EPA
Clay,280259502002077,280259502002,4-County EPA
Clay,280259502002078,280259502002,4-County EPA
Clay,280259502002080,280259502002,4-County EPA
Clay,280259502002081,280259502002,4-County EPA
Clay,280259502002083,280259502002,4-County EPA
Clay,280259502002084,280259502002,4-County EPA
Clay,280259502002085,280259502002,4-County EPA
Clay,280259502002086,280259502002,4-County EPA
Clay,280259502002088,280259502002,4-County EPA
Clay,280259502002090,280259502002,4-County EPA
Clay,280259502002091,280259502002,4-County EPA
Clay,280259502002093,280259502002,4-County EPA
Clay,280259502002095,280259502002,4-County EPA
Clay,280259502002096,280259502002,4-County EPA
Clay,280259502002099,280259502002,4-County EPA
Clay,280259502002100,280259502002,4-County EPA
Clay,280259502002101,280259502002,4-County EPA
Clay,280259502002104,280259502002,4-County EPA
Clay,280259502002105,280259502002,4-County EPA
Clay,280259502002106,280259502002,4-County EPA
Clay,280259502002108,280259502002,4-County EPA
Clay,280259502002109,280259502002,4-County EPA
Clay,280259502002110,280259502002,4-County EPA
Clay,280259502002111,280259502002,4-County EPA
Clay,280259502002113,280259502002,4-County EPA
Clay,280259502002114,280259502002,4-County EPA
Clay,280259502002116,280259502002,4-County EPA
Clay,280259503001029,280259503001,4-County EPA
Clay,280259503001046,280259503001,4-County EPA
Clay,280259503003059,280259503003,4-County EPA
Clay,280259503004005,280259503004,4-County EPA
Clay,280259505001004,280259505001,4-County EPA
Clay,280259505001005,280259505001,4-County EPA
Clay,280259505001008,280259505001,4-County EPA
Clay,280259505001009,280259505001,4-County EPA
Clay,280259505001010,280259505001,4-County EPA
Clay,280259505001011,280259505001,4-County EPA
Clay,280259505001012,280259505001,4-County EPA
Clay,280259505001013,280259505001,4-County EPA
Clay,280259505001017,280259505001,4-County EPA
Clay,280259505001018,280259505001,4-County EPA
Clay,280259505001021,280259505001,4-County EPA
Clay,280259505001022,280259505001,4-County EPA
Clay,280259505001023,280259505001,4-County EPA
Clay,280259505001024,280259505001,4-County EPA
Clay,280259505001025,280259505001,4-County EPA
Clay,280259505001026,280259505001,4-County EPA
Clay,280259505001027,280259505001,4-County EPA
Clay,280259505001030,280259505001,4-County EPA
Clay,280259505001035,280259505001,4-County EPA
Clay,280259505001037,280259505001,4-County EPA
Clay,280259505001046,280259505001,4-County EPA
Clay,280259505001047,280259505001,4-County EPA
Clay,280259505001049,280259505001,4-County EPA
Clay,280259505001054,280259505001,4-County EPA
Clay,280259505001064,280259505001,4-County EPA
Clay,280259505001095,280259505001,4-County EPA
Clay,280259505001099,280259505001,4-County EPA
Clay,280259505001100,280259505001,4-County EPA
Clay,280259505001103,280259505001,4-County EPA
Clay,280259505001104,280259505001,4-County EPA
Clay,280259505001106,280259505001,4-County EPA
Clay,280259505001109,280259505001,4-County EPA
Clay,280259505001112,280259505001,4-County EPA
Clay,280259505001114,280259505001,4-County EPA
Clay,280259505001116,280259505001,4-County EPA
